Name,Type,City,State_Province,Country,Latitude,Longitude,Google,Website,Facebook,Instagram,Yelp,TripAdvisor,Untappd,GLINTCAP,ShopCiders,Alternate_Name,TTB
Apfelwalzer,Producer,Fürth/Odenwald,Hesse,DEU,49.6456,8.77861,,http://www.apfelwalzer.de/,,,,,,,,,
Weidmann & Groh,Producer,Friedberg-Ockstadt,Hesse,DEU,50.3305754,8.7244989,https://maps.google.com/?cid=6569120976887073603,https://weidmann-groh.de/,https://www.facebook.com/pages/WEIDMANN-GROH/138116339592327,,,,,https://glintcap.org/weidmann-groh,,,
Most of Apples,Producer,Hamburg,Hamburg,DEU,53.5947669,9.982105,,http://www.mostofapples.de/,,,,,,,,,
Clostermann,Producer,Wesel,Nordrhein-Westfalen,DEU,51.6953011,6.4970769,,http://www.bio-obst-clostermann.de/,,,,,,,,,
Apfelgut Zimmermann,Producer,Wachenheim,Rheinland-Pfalz,DEU,49.43817,8.18659,,http://www.apfelgut-zimmermann.de/,,,,,,,,,
Dolleruper Destille,Producer,Dollerup,Schleswig-Holstein,DEU,54.78294,9.67405,,http://www.alles-apfel.de/,,,,,,,,,
Cotswold Cider Company,Producer,Swindon,Wiltshire,GBR,51.650203,-1.5959266,,http://www.cotswoldciderco.com/,https://www.facebook.com/thecotswoldciderco,,,,,https://glintcap.org/cotswold-cider-company,,,
"Bress Wine, Cider & Produce",Producer,Harcourt,Victoria,AUS,-36.971856,144.256845,,http://www.bress.com.au/,https://www.facebook.com/pages/Bress-Wine-Cider-Produce/188570884495835,,,,https://untappd.com/brewery/32444,,,,
Pankrazhofer,Producer,Tragwein,Upper Austria,AUT,48.343598,14.634853,,http://www.pankrazhofer.at/,,,,,,,,,
Cidrerie du Vulcain,Producer,Ferpicloz,Fribourg,CHE,46.744135,7.170889,,http://www.cidrelevulcain.ch/,,,,,https://untappd.com/brewery/80533,,,,
Nag's Head,Bar_Restaurant,Reading,Berkshire,GBR,51.4538525,-0.9826533,,http://nagsheadreading.com,,,,,,,,,
Midland Hotel,Bar_Restaurant,Appleby-in-Westmorland,Cumbria,GBR,54.5803614,-2.4872156,,http://www.themidlandhotelappleby.co.uk/,https://www.facebook.com/themidlandhotelappleby,,,,,,,,
Henry of Harcourt,Producer,Harcourt,Victoria,AUS,-36.989888,144.280416,,http://www.henrycider.com,,https://www.instagram.com/henrycider/,,,,,,,
Jug & Bottle,Shop,Bubrith,East Yorkshire,GBR,53.8183552,-0.9139961,,http://www.jugandbottle.co.uk/,,,,,,,,,
Casa Trabanco,Bar_Restaurant,Lavandera,Gijón,ESP,43.4818827,-5.6481708,,http://www.casatrabanco.com/,,,,,,,,,
Bottle Kicking Cider Company,Producer,Hallaton,Leicester,GBR,52.5609174,-0.8390037,,http://thebottlekickingcidercompany.co.uk/,,,,,,,,,
JW Cider,Producer,Spalding,Lincolnshire,GBR,52.8025539,-0.1529902,,http://www.jwcider.com/,,,,,,,,,
Jollydale Cyder,Producer,Stamford,Lincolnshire,GBR,52.6513441,-0.4858388,,http://www.jollydalecyder.com/,,,,,,,,,
Meadowbrook Cider,Producer,Sleaford,Lincolnshire,GBR,53.037243,-0.4570453,,http://www.meadowbrookcider.co.uk/,,,,,,,,,
Vale of Welton,Producer,Daventry,Northamptonshire,GBR,52.2923328,-1.1516747,,http://www.valeofwelton.com/,,,,,,,,,
Farmer Fear's Cider,Producer,Mountsorrel,Leicester,GBR,52.7356036,-1.1519392,,http://farmerfear.co.uk/,,,,,,,,,
Skidbrooke Cyder,Producer,Louth,Lincolnshire,GBR,53.405932,0.1457824,,,https://www.facebook.com/skidbrookecyderco/,,,,https://untappd.com/w/skidbrooke-cyder/71719,,,,
Godshill Cider,Producer,Godshill,Isle of Wight,GBR,50.6327661,-1.2535505,,http://godshillisleofwight.co.uk/,,,,,,,,,
Brasseries & Cidreries de Milly,Producer,Milly-sur-Thérain,Oise,FRA,49.5029907,1.9895912,https://maps.google.com/?cid=5318378777475279780,https://bcmilly.com/,https://www.facebook.com/BrasseriesDeMilly/,,,,https://untappd.com/w/brasseries-cidreries-de-milly/13703,,,Cidrerie Gérard Maeyaert,
Loïc Raison,Producer,Domagné,Ille-et-Vilaine,FRA,48.070267,-1.394779,https://maps.google.com/?cid=15768587504697904757,http://www.loicraison.fr/,https://www.facebook.com/CidreLoicRaison/,https://www.instagram.com/loicraison/,,,https://untappd.com/w/loic-raison/18640,,,,
Cidres la Pommeraie,Producer,Lalacelle,Orne,FRA,48.47177,-0.1263749,,http://www.cidreslapommeraie.com/,,,,,,,,,
Cidre Sorre,Producer,Plerguer,Ille-et-Vilaine,FRA,48.5193413,-1.8480525,,http://www.cidre-sorre.com/,,,,,,,,,
Ferme du Pressoir,Producer,Craon,Mayenne,FRA,47.84867,-0.949622,,http://www.fermedupressoir.com/,,,,,,,,,
Lulworth Skipper Dorset Cider,Producer,Wareham,Dorset,GBR,50.730136,-2.2105804,https://maps.google.com/?cid=11474293239528795275,http://lulworth-skipper.com/,,,,,,,,,
Thornborough Cider,Producer,Thornborough,Yorkshire,GBR,54.213483,-1.55187,https://maps.google.com/?cid=5238332447600515576,http://thornboroughcider.co.uk/,https://www.facebook.com/thornboroughcider,https://www.instagram.com/thornboroughcider/,,,https://untappd.com/ThornboroughCider,https://glintcap.org/thornborough-cider,,,
Cadogan Cider and Perry,Producer,Awre,Gloucestershire,GBR,51.772889,-2.424533,,http://www.cadoganciderandperry.co.uk/,,,,,,,,,
Manoir de Grandouet,Producer,Grandouet,Calvados,FRA,49.158588,0.066211,https://maps.google.com/?cid=1664850146101306839,http://www.manoir-de-grandouet.fr/,,,,,https://untappd.com/brewery/18942,https://glintcap.org/manoir-de-grandouet,,,
Manoir d'Apreval,Producer,Pennedepie,Calvados,FRA,49.407155,0.1756099,https://maps.google.com/?cid=10807770520098333687,http://www.apreval.com/,https://www.facebook.com/manoirdapreval/,https://www.instagram.com/manoirdapreval/,,https://www.tripadvisor.com/Attraction_Review-g2205406-d9715014,https://untappd.com/w/manoir-d-apreval/228726,,,,
Les Vergers de la Morinière,Producer,La Fresnaie-Fayel,Orne,FRA,48.828399,0.224418,,http://www.lesvergersdelamoriniere.com/,,,,,,,,,
Ferme Félicité,Producer,Longues-sur-Mer,Calvados,FRA,49.336387,-0.696318,,http://www.ferme-felicite.fr/,,,,,,,,,
Ferme du Lavoir,Producer,Formigny,Calvados,FRA,49.3563547,-0.8823669,,http://www.fermedulavoir.fr/,,,,,,,,,
Pips Cider,Producer,Dorstone,Herefordshire,GBR,52.0671736,-3.0048137,,http://www.pipscider.com/,,,,,,,,,
Two Metre Tall Company,Producer,Hayes,Tasmania,AUS,-42.727199,146.961057,,http://www.2mt.com.au/,,,,,,,,,
Sully's Cider House,Producer,Reidsdale,New South Wales,AUS,-35.573126,149.84876,,http://www.braidwoodmade.com.au/sullys.html,,,,,,,,,
Le Père Jules,Producer,Saint Desir de Lisieux,Calvados,FRA,49.157696,0.1960087,https://maps.google.com/?cid=13505988202545080748,http://www.calvados-leperejules.com/,https://www.facebook.com/calvadosleperejules/,,,,https://untappd.com/brewery/6106,https://glintcap.org/le-pere-jules,,,
The White Lion,Bar_Restaurant,Norwich,Norfolk,GBR,52.6349399,1.289353,,http://www.individualpubs.co.uk/whitelion/,https://www.facebook.com/WhiteLionNorwich,,,,,,,,
Rising Sun Pub,Bar_Restaurant,Berkhamsted,Hertfordshire,GBR,51.7584601,-0.5533076,,http://theriser.co.uk/,,,,,,,,,
Kent Cider Company,Producer,Canterbury,Kent,GBR,51.2802597,1.0775595,,http://kentcider.co.uk/,https://www.facebook.com/KentCider,,,,,,,,
TateshiNapple,Producer,Tateshina,Kitasaku,JPN,36.2768753,138.3319873,https://www.google.com/maps?cid=11236839304826169239,http://tateshinapple.jp/,https://www.facebook.com/tateshinapple,https://www.instagram.com/tateshinapple/,,,https://untappd.com/w/tateshinapple-winery/358632,,,,
Big Tree Cider,Producer,Hartley,Kent,GBR,51.3783374,0.3145454,,http://www.bigtreecider.co.uk/,,,,,,,,,
Pete's Pollock's Surrey Cider,Producer,Guildford,Surrey,GBR,51.23622,-0.570409,,http://www.petespollocks.co.uk/,,,,,,,,,
Shiny Barrel Cider,Producer,Aldershot,Hampshire,GBR,51.248366,-0.7557509,,http://www.shinybarrelcider.co.uk/,,,,,,,,,
The Lifeboat,Bar_Restaurant,Margate,Kent,GBR,51.3892357,1.3815081,,http://www.thelifeboat-margate.com/,https://www.facebook.com/aleandcider,,,,,,,,
The Tiddly Pomme at Brogdale,Shop,Faversham,Kent,GBR,51.3085118,0.8806269,,http://www.tiddlypommeshop.co.uk/,,,,,,,,,
Truffles Delicatessen,Bar_Restaurant,Ross-on-Wye,Herefordshire,GBR,51.914274,-2.5850606,https://maps.google.com/?cid=3037154766937968432,,https://www.facebook.com/trufflesdeli,,,,,,,,
Plough and Harrow,Bar_Restaurant,Cowbridge,South Glamorgan,GBR,51.425458,-3.556041,https://maps.google.com/?cid=18138951341931989319,https://www.ploughandharrowmonknash.co.uk/,https://www.facebook.com/ploughandharrowmonknash/,,,,,,,,
Romsey Beer Emporium,Shop,Romsey,Hampshire,GBR,50.9882795,-1.4996419,,http://www.romseybeeremporium.co.uk/,https://www.facebook.com/pages/Romsey-Beer-Emporium/176728059084999,,,,,,,,
Château du Breuil,Producer,Le Breuil en Auge,Calvados,FRA,49.227081,0.226141,,http://www.chateau-breuil.com/,,,,,,,,,
Lucky Duck Cider,Producer,Melbourne,Victoria,AUS,-37.8136111,144.9630556,,http://www.luckyduckcider.com/,,,,,,,,,
Celtic Marches,Producer,Bishops Frome,Worcestershire,GBR,52.1392063,-2.4991058,https://maps.google.com/?cid=14163451376835523124,http://www.celticmarches.com/,https://www.facebook.com/celticmarchesbeverages/,https://www.instagram.com/celticmarches/,,,https://untappd.com/brewery/45546,https://glintcap.org/celtic-marches,,,
Coronation Tap,Bar_Restaurant,Bristol,Bristol,GBR,51.455276,-2.6227843,https://maps.google.com/?cid=1842653977690069998,http://www.thecoronationtap.com/,https://www.facebook.com/pages/The-Coronation-Tap-official/159981810778,,https://www.yelp.com/biz/coronation-tap-bristol,,https://untappd.com/venue/251914,,,,
Fejø Cider,Producer,Fejø,Sjælland,DNK,54.946937,11.463925,,http://www.fejoecider.dk/,,,,,,,,,
Kernegaarden,Producer,Fejø,Sjælland,DNK,54.96342,11.441843,,http://www.kernegaarden.dk/,,,,,,,,,
Bornholms Mosteri,Producer,Rønne,Hovedstaden,DNK,55.09152,14.695689,,http://bornholmsmosteri.dk/,,,,,,,,,
Pomona Cider,Producer,Kokkedal,Hovedstaden,DNK,55.908943,12.510821,,http://www.pomona.dk/,,,,,,,,,
Dorset Nectar,Producer,Bridport,Dorset,GBR,50.7707861,-2.7590195,https://maps.google.com/?cid=17736591871734921552,http://www.dorsetnectar.co.uk/,https://www.facebook.com/dorsetnectarcider,https://www.instagram.com/dorsetnectarciderco/,,,https://untappd.com/w/dorset-nectar/33352,,,,
The Bull's Head,Bar_Restaurant,Craswall,Herefordshire,GBR,52.0141549,-3.0443661,,http://www.bullsheadcraswall.co.uk/,,,,,,,,,
Woughton Orchard,Producer,Milton Keynes,Buckinghamshire,GBR,52.03168,-0.724662,,http://www.woughtonorchard.co.uk/,https://www.facebook.com/WoughtonOrchard,,,,,,,,
Wilcox Cider,Producer,Cheddar,Somerset,GBR,51.2805472,-2.7735176,,http://www.wilcoxcider.com/,https://www.facebook.com/wilcoxcider,,,,,,,,
The Castle Inn,Bar_Restaurant,West Lulworth,Dorset,GBR,50.6259556,-2.2478482,https://maps.google.com/?cid=3835463739785816117,https://butcombe.com/the-castle-inn-dorset/,https://www.facebook.com/TheCastleInn,https://www.instagram.com/castleinnlulworth/,https://www.yelp.com/biz/the-castle-inn-wareham,https://www.tripadvisor.com/Restaurant_Review-g1420384-d1754924,,,,,
Ulvik Frukt & Cideri,Producer,Ulvik,,NOR,60.5711743,6.9170151,,http://www.hakastadsider.no/,https://www.facebook.com/pages/Ulvik-Frukt-Cideri/191311970916027,,,,https://untappd.com/brewery/60198,,,,
Hardanger Cideri,Producer,Grimo,,NOR,60.3510567,6.624036,,http://www.hardangercideri.no/,,,,,,,,,
Toloja Orchards,Producer,Lampeter,Ceredigion,GBR,52.112903,-4.078509,,http://tolojaorchards196.vpweb.co.uk/,,,,,,,,,
The Rumburgh Buck,Bar_Restaurant,Halesworth,Suffolk,GBR,52.3768433,1.4478445,,http://www.rumburghbuck.co.uk/,,,,,,,,,
Cyril Zangs,Producer,Glos,Calvados,FRA,49.1236742,0.2784711,https://maps.google.com/?cid=5747837593268695977,http://www.cidre2table.com/,https://www.facebook.com/cidre2table,,,,https://untappd.com/brewery/42434,,,,
Brunswick Street Cider House,Bar_Restaurant,Fitzroy,Victoria,AUS,-37.79563,144.979257,,http://theciderhouse.com.au/,https://www.facebook.com/pages/Brunswick-Street-Cider-House/262090320547546,,,,,,,,
Kellybrook Winery,Producer,Wonga Park,Victoria,AUS,-37.7270729,145.2779244,,http://www.kellybrookwinery.com.au/,https://www.facebook.com/pages/Kellybrook-Winery-and-Restaurant/108193812549891,,,,,,,,
Olinda Cellars,Shop,Olinda,Victoria,AUS,-37.85603,145.3659,,http://www.olindacellars.com/,,,,,,,,,
Sagardotegia Zabala,Producer,Aduna,Gipuzkoa,ESP,43.2037195,-2.0500335,,http://www.rzabala.com/,,,,,,,,,
Sidra Juanín,Producer,,Siero,ESP,43.3686782,-5.7905653,,http://www.sidrajuanin.com/,,,,,,,,,
St Ronan's Cider,Producer,Badger Creek,Victoria,AUS,-37.6872817,145.5377546,,http://www.stronanscider.com.au/,https://www.facebook.com/StRonansCider,,,,https://untappd.com/StRonansCider,,,,
Little Stour Orchard,Producer,West Stourmouth,Kent,GBR,51.3185128,1.2343617,,http://littlestourorchard.co.uk/,https://www.facebook.com/LittleStourOrchard,,,,,,,,
Whin Hill Norfolk Cider,Producer,Wells-next-the-Sea,Norfolk,GBR,52.957269,0.849706,https://www.google.com/maps?cid=12106778351480281451,,https://www.facebook.com/WhinHillNorfolkCiderLtd/,,,,https://untappd.com/w/whin-hill/31312,,,,
Little Orchard Company,Producer,Banbury,Oxfordshire,GBR,52.0629009,-1.339775,,http://www.thelittleorchardcompany.co.uk/,https://www.facebook.com/pages/The-Little-Orchard-Company/99241909241,,,,,,,,
Skreach Cider,Producer,St Buryan,Cornwall,GBR,50.075155,-5.6216989,,http://www.skreach.co.uk/,,,,,,,,,
Peckham's Cider,Producer,Upper Moutere,,NZL,-41.248697,172.9931881,,http://www.peckhams.co.nz/,,,,,https://untappd.com/brewery/23755,,,,
Reddaway's Cider,Producer,Chudleigh,Devon,GBR,50.5874328,-3.5464168,,http://www.reddaways.com/,https://www.facebook.com/pages/Reddaways-Cider/230653493616510,,,,,,,,
Sampford Courtenay Cider,Producer,Sampford Courtenay,Devon,GBR,50.799947,-3.970237,https://maps.google.com/?cid=14361721664658803203,https://www.devoncider.com/,https://www.facebook.com/sampford.courtenay,,,,https://untappd.com/SampfordCourtenay,,,,
Ventons Devon Cider,Producer,Exeter,Devon,GBR,50.7917746,-3.3784493,https://maps.google.com/?cid=13221987803001183957,http://www.ventons.co.uk/,https://www.facebook.com/VentonsDevonCyder,https://www.instagram.com/ventons_devon_cyder/,,,,,,,
Thompstones Cider,Producer,Dartmoor,Devon,GBR,50.5057618,-3.8394755,,http://www.thompstonescider.co.uk/,,,,,,,,,
Purbeck Cider Company,Producer,Wareham,Dorset,GBR,50.6205104,-2.0585401,https://maps.google.com/?cid=5073989217463197055,http://www.purbeckcidercompany.co.uk/,https://www.facebook.com/ThePurbeckCiderCompany/,https://www.instagram.com/purbeckciderfarm/,,,,,,,
Twisted Cider,Producer,Sherborne,Dorset,GBR,50.947822,-2.5144829,,http://www.twistedcider.com/,https://www.facebook.com/pages/Twisted-Cider/144323578943263,,,,,,,,
West Milton Cider,Producer,Bridport,Dorset,GBR,50.7649869,-2.7105286,https://maps.google.com/?cid=2378994117010753202,http://www.westmiltoncider.co.uk/,https://www.facebook.com/WestMiltonCiderCo,,,,,,,,
Prior's Tipple Cider,Producer,Evesham,Worcestershire,GBR,52.140303,-1.872127,,http://www.priorstipple.co.uk/,https://www.facebook.com/pages/Priors-Tipple-Cider/253884657979319,,,,,,,,
Willie Smith's,Producer,Grove,Tasmania,AUS,-42.9705905,146.8854449,https://maps.google.com/?cid=7273394296200239110,http://williamsmithandsons.com.au/,https://www.facebook.com/pages/Willie-Smiths-Organic-Cider/260319247336198,,,,https://untappd.com/WilliamSmithandSons,https://glintcap.org/william-smith-sons,,,
Old Firehouse,Bar_Restaurant,Exeter,Devon,GBR,50.7266856,-3.5280667,,http://oldfirehouseexeter.co.uk/,https://www.facebook.com/pages/Old-Fire-House-Exeter/135949426487956,,,,,,,,
Clives Fruit Farm,Producer,Upton-Upon-Severn,Worcestershire,GBR,52.0642272,-2.2415141,,http://www.clivesfruitfarm.co.uk/,,,,,https://untappd.com/brewery/36557,,,,
Tidnor Wood Orchards Cyder,Producer,Hereford,Herefordshire,GBR,52.0503444,-2.5373709,,http://www.tidnorwood.org.uk/,,,,,,,,,
Sherston Cider Company,Producer,Sherston,Wiltshire,GBR,51.5616835,-2.2149226,,http://sherstoncider.co.uk/,https://www.facebook.com/pages/The-Sherston-Cider-Co/213897548622714,,,,https://untappd.com/brewery/38987,,,,
Cidre Eztigar,Producer,Saint-Just-Ibarre,Pyrénées-Atlantiques,FRA,43.194277,-1.056388,https://maps.google.com/?cid=18342285612650696974,http://cidre-eztigar.com/,https://www.facebook.com/profile.php?id=100028285644280,https://www.instagram.com/cidre_eztigar/,,https://www.tripadvisor.com.sg/Attraction_Review-g1915392-d8015440,,,,,
Bere Cider Company,Producer,Langport,Somerset,GBR,51.0783339,-2.8461957,,http://sites.google.com/site/goldrushcider/,,,,,,,,,
Harry's Cider,Producer,Long Sutton,Somerset,GBR,51.0316813,-2.7681377,https://www.google.com/maps?cid=8158521266898778933,http://www.harryscidercompany.co.uk/,https://www.facebook.com/harryscider/,https://www.instagram.com/harrys_cider/,,https://www.tripadvisor.com/Attraction_Review-g663809-d15201249,https://untappd.com/w/harry-s-cider/74293,,,,
Honey's Cider,Producer,Midford,Somerset,GBR,51.3443217,-2.3452842,,https://www.honeyscider.co.uk/,https://www.facebook.com/honeysciderbath/,https://www.instagram.com/honeyscider/,,,https://untappd.com/w/honey-and-daughters-honey-midford/67111,,,,
Zeffer Brewing Company,Producer,Matakana,,NZL,-36.3596181,174.7319826,,http://www.zeffer.co.nz/,https://www.facebook.com/zefferbrew,https://www.instagram.com/Zefferdrinks,,,https://untappd.com/Zeffer,,,,
Eddisbury Fruit Farm,Producer,Kelsall,Cheshire,GBR,53.2141236,-2.7009168,,http://www.eddisbury.co.uk/cc.html,https://www.facebook.com/cheshireapplejucie,,,,,,,,
Barnes & Adams,Producer,Wotton-under-Edge,Gloucestershire,GBR,51.6385121,-2.355255,,http://www.barnesandadams.com/,https://www.facebook.com/pages/Barnes-and-Adams/419421868110063,,,,,,,,
London Glider Cider,Producer,Woodford Green,Greater London,GBR,51.6115705,0.0362584,,http://www.londonglider.com/,,,,,,,,,
Txot's Sidreria,Bar_Restaurant,Figueres,Girona,ESP,42.2600525,2.9599601,,http://www.sidreriatxots.com/,https://www.facebook.com/txots,,,,,,,,
Brännland Cider,Producer,Brännland,Västerbotten County,SWE,63.88179,20.0627299,,http://www.brannlandcider.se/,https://www.facebook.com/brannlandcider,,,,https://untappd.com/brewery/83843,,,,
Mac Ivors Cider,Producer,Portadown,Armagh,GBR,54.4458,-6.59109,,http://www.macivors.com/,https://www.facebook.com/macivorsciderco,,,,https://untappd.com/brewery/39281,,,,
Highbank Orchards,Producer,Cuffesgrange,Kilkenny,IRL,52.57896,-7.310044,,http://www.highbankorchards.com/,https://www.facebook.com/highbankorchards,,,,,,,,
Tempted Cider,Producer,Lisburn,Down,GBR,54.5086985,-6.1311345,https://maps.google.com/?cid=4479314919661417093,http://www.temptedcider.co.uk/,https://www.facebook.com/temptedcider/,https://www.instagram.com/temptedcider/,,,https://untappd.com/brewery/25055,https://glintcap.org/tempted-cider-co,,,
Craigies Cider,Producer,Bagenalstown,Carlow,IRL,52.6971962,-6.9762235,https://maps.google.com/?cid=15929028342107779755,http://www.craigiescider.com/,https://www.facebook.com/CraigiesCider,https://www.instagram.com/craigiescider/,,,https://untappd.com/CraigiesIrishCider,https://glintcap.org/craigies-cider,,,
Dudda's Tun Cider,Producer,Sittingbourne,Kent,GBR,51.2903181,0.7746163,,http://www.duddastuncider.com/,,,,,https://untappd.com/brewery/38239,,,,
The Alehouse,Bar_Restaurant,Reading,Berkshire,GBR,51.4553741,-0.970862,,http://www.the-alehouse-reading.co.uk/,https://www.facebook.com/pages/The-Alehouse-Reading/151344544939344,,,,https://untappd.com/venue/63230,,,,
The Mussel Inn,Producer,Onekaka,,NZL,-40.7610176,172.704613,,http://www.musselinn.co.nz/,https://www.facebook.com/pages/The-Mussel-Inn/190419044344406,,,,https://untappd.com/brewery/896,,,,
The Who'd Have Thought It Inn,Bar_Restaurant,Yelverton,Devon,GBR,50.4740105,-4.1310943,,http://www.whodhavethoughtitdevon.co.uk/,https://www.facebook.com/pages/The-Whod-Have-Thought-It-Inn/121694681276495,,,,,,,,
Mad Apple Cider Company,Producer,Holford,Somerset,GBR,51.166148,-3.202389,,http://www.madapplecidercompany.com/,,,,,,,,,
Nempnett Cider Company,Producer,Nempnett Thrubwell,Somerset,GBR,51.340109,-2.682855,,http://nempnettcider.com/,,,,,https://untappd.com/brewery/36432,,,,
Bradley's,Producer,Hewish,Somerset,GBR,51.3554168,-2.8619282,,http://www.bradleysjuice.co.uk/,,,,,,,,,
Houghton Cider,Producer,Houghton,South Australia,AUS,-34.8109845,138.7651546,,http://www.houghtoncider.com.au/,https://www.facebook.com/HoughtonCider,,,,,,,,
