Name,Type,Status,City,State_Province,Country,Latitude,Longitude,Google,Website,Facebook,Instagram,URL,Yelp,TripAdvisor,Untappd,GLINTCAP,ShopCiders,Alternate_Name,TTB
Mackinaw Trail Winery & Brewery,Producer,Active,Petoskey,Michigan,USA,45.327828,-84.961586,https://maps.google.com/?cid=4652284355507438634,http://www.mackinawtrailwinery.com/,https://www.facebook.com/MackinawTrailWinery,https://www.instagram.com/macktrailwinery/,http://www.mackinawtrailwinery.com/,https://www.yelp.com/biz/mackinaw-trail-winery-petoskey-3,https://www.tripadvisor.com/Attraction_Review-g42590-d6687192,https://untappd.com/w/mackinaw-trail-brewing-company/158449,,https://shopciders.com/mackinaw_trail_winery,,MI-W-21016
Meckley's Cidery,Producer,Active,Cement City,Michigan,USA,42.058904,-84.405962,https://maps.google.com/?cid=3784686605669895808,http://flavorfruitfarm.com/,https://www.facebook.com/flavorfruitfarm/,https://www.instagram.com/meckleysflavorfruitfarm/,http://flavorfruitfarm.com/,https://www.yelp.com/biz/meckleys-flavor-fruit-farm-somerset-ctr,https://www.tripadvisor.com/Restaurant_Review-g42713-d7291582,https://untappd.com/w/meckleys-cidery/37420,http://glintcap.org/meckleys-cidery/,,,MI-W-21004
Motor City Brewing Works,Producer,Active,Detroit,Michigan,USA,42.351831,-83.066087,https://maps.google.com/?cid=3742418193642658662,http://www.motorcitybeer.com/,https://www.facebook.com/motorcitybeer/,https://www.instagram.com/motorcitybrewingworks/,http://www.motorcitybeer.com/,https://www.yelp.com/biz/motor-city-brewing-works-detroit,https://www.tripadvisor.com/Restaurant_Review-g42139-d812243,https://untappd.com/w/motor-city-brewing-works/1727,,,,
Northern Natural Winery,Producer,Active,Kaleva,Michigan,USA,44.3464985,-86.1020865,https://maps.google.com/?cid=17749341957373928380,http://www.northernnaturalwinery.com/,https://www.facebook.com/northernnaturalwinery,https://www.instagram.com/northernnaturalciderhouse/,http://www.northernnaturalwinery.com/,,,https://untappd.com/w/northern-natural-cider-house/28609,http://glintcap.org/northern-natural-winery/,,,MI-W-15054
Northville Winery and Brewing Company,Producer,Active,Northville,Michigan,USA,42.437271,-83.475242,https://www.google.com/maps?cid=1839304926738675152,http://www.thenorthvillewinery.com/,https://www.facebook.com/northvillewinery,https://www.instagram.com/northvillewinery/,http://www.thenorthvillewinery.com/,https://www.yelp.com/biz/northville-winery-and-brewing-company-northville-2,https://www.tripadvisor.com/Restaurant_Review-g42532-d4586734,https://untappd.com/w/northville-winery-and-brewing-company/39008,http://glintcap.org/northville-winery-and-brewing-company/,,,MI-W-15151
Ore Creek Craft Cider,Producer,Active,Pinckney,Michigan,USA,42.4182281,-83.905632,https://maps.google.com/?cid=9044276102436468725,https://orecreekmi.com/,https://www.facebook.com/orecreekcraftcider,https://www.instagram.com/orecreekcraftcider/,https://orecreekmi.com/,https://www.yelp.com/biz/ore-creek-craft-cider-pinckney?,,https://untappd.com/OreCreekCraftCider,https://glintcap.org/results/commercial/medalists/ore-creek-craft-ciders/,,,MI-W-15206
Painted Turtle Hard Cider,Producer,Active,Lowell,Michigan,USA,43.027811,-85.371348,https://maps.google.com/?cid=2497160029912775288,http://www.paintedturtlehardcider.com/,https://www.facebook.com/paintedturtlehardcider,https://www.instagram.com/paintedturtlehardcider/,http://www.paintedturtlehardcider.com/,https://www.yelp.com/biz/painted-turtle-hard-cider-lowell,,https://untappd.com/w/painted-turtle-hard-cider/262765,https://glintcap.org/results/commercial/medalists/painted-turtle-hard-cider/,,,
Petoskey Brewing,Producer,Active,Petoskey,Michigan,USA,45.396801,-84.903044,https://maps.google.com/?cid=9238510539550276531,http://www.petoskeybrewing.com/,https://www.facebook.com/PetoskeyBrewing,https://www.instagram.com/petoskeybrewing/,http://www.petoskeybrewing.com/,https://www.yelp.com/biz/petoskey-brewing-petoskey,https://www.tripadvisor.com/Restaurant_Review-g42590-d4348407,https://untappd.com/w/petoskey-brewing/41136,,,,
Petoskey Farms Vineyard & Winery,Producer,Active,Petoskey,Michigan,USA,45.362855,-84.893547,https://maps.google.com/?cid=10463086351506308864,https://www.petoskeyfarms.com/,https://www.facebook.com/petoskeyfarms,https://www.instagram.com/petoskeyfarms/,https://www.petoskeyfarms.com/,https://www.yelp.com/biz/petoskey-farms-vineyard-and-winery-petoskey,https://www.tripadvisor.com/Attraction_Review-g42590-d6949340,https://untappd.com/w/petoskey-farms-vineyard-winery/286798,,https://shopciders.com/petoskey_farms_vineyard_winery,,
Phillips Orchards & Cider Mill,Producer,Active,St Johns,Michigan,USA,43.1177,-84.563483,https://maps.google.com/?cid=7103527741412567137,http://www.phillipsorchards.com/,https://www.facebook.com/PhillipsOrchards,https://www.instagram.com/phillipsorchards/,http://www.phillipsorchards.com/,https://www.yelp.com/biz/phillips-orchard-and-cider-mill-saint-johns,https://www.tripadvisor.com/Attraction_Review-g42672-d6875232,https://untappd.com/w/phillips-ciders/423556,https://glintcap.org/phillips-ciders/,,,MI-W-21251
Pux Cider,Producer,Active,Conklin,Michigan,USA,43.133327,-85.81501,https://maps.google.com/?cid=14729654215631301426,http://puxcider.com/,https://www.facebook.com/puxcider,https://www.instagram.com/puxcider/,http://puxcider.com/,,,https://untappd.com/w/schaefer-cider-co/134723,http://glintcap.org/pux-cider/,,,MI-W-21165
Resort Pike Cidery & Winery,Producer,Active,Petoskey,Michigan,USA,45.327378,-84.995197,https://maps.google.com/?cid=8372139989843532129,https://resortpikecideryandwinery.com/,https://www.facebook.com/ResortPike,https://www.instagram.com/resortpike/,https://resortpikecideryandwinery.com/,https://www.yelp.com/biz/resort-pike-cidery-and-winery-petoskey-2,https://www.tripadvisor.com/Attraction_Review-g42590-d12667349,https://untappd.com/w/resort-pike-cidery-winery/349675,,,,
Robinette Cellars,Producer,Active,Grand Rapids,Michigan,USA,43.027537,-85.592264,https://maps.google.com/?cid=5234107093392955640,https://robinettes.com/,https://www.facebook.com/Robinettes,https://www.instagram.com/robinettesapplehaus/,https://robinettes.com/,https://www.yelp.com/biz/robinettes-apple-haus-and-winery-grand-rapids-2,https://www.tripadvisor.com/Attraction_Review-g42256-d5000403,https://untappd.com/w/robinettes-cellars/37464,http://glintcap.org/robinette-cellars/,,,MI-W-15062
Saugatuck Brewing Company,Producer,Active,Douglas,Michigan,USA,42.632567,-86.21286,https://maps.google.com/?cid=15895562437074743383,http://saugatuckbrewing.com/,https://www.facebook.com/saugatuckbrewingco,https://www.instagram.com/saugatuckbrew/,http://saugatuckbrewing.com/,https://www.yelp.com/biz/saugatuck-brewing-co-douglas,https://www.tripadvisor.com/Restaurant_Review-g42145-d6785332,https://untappd.com/w/saugatuck-brewing-company/3582,,,,
Cascade Winery & Sierra Rose Ciders,Producer,Active,Grand Rapids,Michigan,USA,42.878915,-85.562785,https://maps.google.com/?cid=15952962754429138350,http://www.sierrarosewinery.com/,https://www.facebook.com/sierrarosewinery,,http://www.sierrarosewinery.com/,https://www.yelp.com/biz/cascade-winery-grand-rapids-2,https://www.tripadvisor.com/Attraction_Review-g42256-d2350889,https://untappd.com/w/sierra-rose-ciders/181647,http://glintcap.org/cascade-winery,,Cascade Winery,MI-W-164
Spicer's Winery,Producer,Active,Fenton,Michigan,USA,42.677486,-83.751844,https://www.google.com/maps?cid=3119499086024195213,http://www.spicerorchards.com/,https://www.facebook.com/SpicerOrchards,https://www.instagram.com/spicerorchards/,http://www.spicerorchards.com/,https://www.yelp.com/biz/spicer-orchards-farm-market-and-cider-mill-fenton,https://www.tripadvisor.com/Attraction_Review-g42199-d4828804,https://untappd.com/w/spicers-carriage-house-cellars/13435,http://glintcap.org/spicers-winery/,https://shopciders.com/spicer_s_orchard_winery_llc,Spicer Orchards,MI-W-15095
St. Ambrose Cellars,Producer,Active,Beulah,Michigan,USA,44.618196,-85.998147,https://www.google.com/maps?cid=15684792512273738710,https://www.stambrose-mead-wine.com/,https://www.facebook.com/stambrosecellars,https://www.instagram.com/stambrosecellars/,https://www.stambrose-mead-wine.com/,https://www.yelp.com/biz/st-ambrose-cellars-beulah,https://www.tripadvisor.com/Attraction_Review-g41990-d7833716,https://untappd.com/w/st-ambrose-cellars/32218,http://glintcap.org/st-ambrose-cellars/,,,MI-W-15141
St. Julian Winery,Producer,Active,Paw Paw,Michigan,USA,42.212252,-85.891725,https://www.google.com/maps?cid=2249622530303383968,http://www.stjulian.com/,https://www.facebook.com/StJulianWinery,https://www.instagram.com/stjulianwinery/,http://www.stjulian.com/,https://www.yelp.com/biz/st-julian-winery-paw-paw,https://www.tripadvisor.com/Attraction_Review-g42579-d628973,https://untappd.com/w/st-julian-winery/65357,http://glintcap.org/forbidden-fruit-cider/,,,
Starcut Ciders,Producer,Active,Bellaire,Michigan,USA,44.976269,-85.210357,https://maps.google.com/?cid=2440791440580754774,http://starcutciders.com/,https://www.facebook.com/starcutcidersmi,https://www.instagram.com/starcutciders/,http://starcutciders.com/,https://www.yelp.com/biz/shorts-brewing-company-bellaire-2,https://www.tripadvisor.com/Restaurant_Review-g41979-d1182151,https://untappd.com/w/starcut-ciders/168123,http://glintcap.org/starcut-ciders/,,,MI-W-21248
Suttons Bay Ciders,Producer,Active,Suttons Bay,Michigan,USA,44.905766,-85.643616,https://maps.google.com/?cid=15136373870466556438,http://suttonsbayciders.com/,https://www.facebook.com/SuttonsBayCiders,https://www.instagram.com/suttonsbayciders/,http://suttonsbayciders.com/,https://www.yelp.com/biz/suttons-bay-ciders-suttons-bay,https://www.tripadvisor.com/Attraction_Review-g42743-d8679187,https://untappd.com/w/suttons-bay-ciders/233040,http://glintcap.org/suttons-bay-ciders/,https://shopciders.com/suttons_bay_ciders,,MI-W-21093
Tandem Ciders,Producer,Active,Suttons Bay,Michigan,USA,45.011335,-85.659757,https://maps.google.com/?cid=17873533731324152260,http://www.tandemciders.com/,https://www.facebook.com/TandemCiders/,https://www.instagram.com/tandemciders/,http://www.tandemciders.com/,https://www.yelp.com/biz/tandem-ciders-suttons-bay-2,https://www.tripadvisor.com/Attraction_Review-g42743-d2303505,https://untappd.com/w/tandem-ciders/8496,http://glintcap.org/tandem-ciders/,https://shopciders.com/tandem_ciders,,MI-W-15081
Texas Corners Brewing Company,Producer,Active,Kalamazoo,Michigan,USA,42.202294,-85.686559,https://maps.google.com/?cid=9884252459046416182,http://texascornersbrewing.com/,https://www.facebook.com/TexasCornersBrewingCompany,https://www.instagram.com/texascornersbrewing/,http://texascornersbrewing.com/,https://www.yelp.com/biz/texas-corners-brewing-company-kalamazoo,https://www.tripadvisor.com/Restaurant_Review-g42354-d7894053,https://untappd.com/w/texas-corners-brewing-company/144638,http://glintcap.org/texas-corners-brewing-co/,,,
The Merry-Hearted Cidery,Producer,Active,Gladwin,Michigan,USA,43.988705,-84.594568,https://maps.google.com/?cid=11587809069752610748,,https://www.facebook.com/MerryHearted,,https://www.facebook.com/MerryHearted,https://www.yelp.com/biz/fruitful-orchard-and-cider-mill-gladwin,,,,,,
The Peoples Cider Co.,Producer,Active,Grand Rapids,Michigan,USA,42.973332,-85.610044,https://maps.google.com/?cid=8969869478110154287,http://www.thepeoplescider.com/,https://www.facebook.com/ThePeoplesCiderCo,https://www.instagram.com/thepeoplesciderco/,http://www.thepeoplescider.com/,https://www.yelp.com/biz/the-peoples-cider-grand-rapids,,https://untappd.com/w/the-peoples-cider-co/59440,,,,MI-W-21007
Thornapple Brewing Company,Producer,Active,Grand Rapids,Michigan,USA,42.912347,-85.512693,https://maps.google.com/?cid=9646788014435304722,http://www.thornapplebrewing.com/,https://www.facebook.com/ThornappleBrewingCompany,https://www.instagram.com/thornapplebrewing/,http://www.thornapplebrewing.com/,https://www.yelp.com/biz/thornapple-brewing-grand-rapids,https://www.tripadvisor.com/Restaurant_Review-g19275776-d12838215,https://untappd.com/w/thornapple-brewing-co/344603,https://glintcap.org/thornapple-brewing-company/,,,MI-W-21177
Townline Ciderworks,Producer,Active,Williamsburg,Michigan,USA,44.863802,-85.422672,https://www.google.com/maps?cid=11087802933754517218,https://www.townlineciderworks.com/,https://www.facebook.com/TownlineCiderworks,https://www.instagram.com/townlineciderworks/,https://www.townlineciderworks.com/,https://www.yelp.com/biz/townline-ciderworks-williamsburg,https://www.tripadvisor.com/Attraction_Review-g42825-d12429033,https://untappd.com/w/townline-ciderworks/325715,https://glintcap.org/townline-ciderworks/,,,MI-W-21114
Twisted Roots Cider,Producer,Active,Rogers City,Michigan,USA,45.377548,-83.905699,https://maps.google.com/?cid=14938530714960983918,http://www.mmmunchykrunchyapplefarm.com/,,https://www.instagram.com/twistedrootshardcider/,http://www.mmmunchykrunchyapplefarm.com/,https://www.yelp.com/biz/knaebes-mmmunchy-krunchy-apple-farm-and-cider-mill-rogers-city,https://www.tripadvisor.com/Attraction_Review-g42650-d3576913,https://untappd.com/w/twisted-roots-cider/294312,,,Knaeb's Ciderworks,
Uncle John's,Producer,Active,St Johns,Michigan,USA,43.112648,-84.561921,https://maps.google.com/?cid=16260144443906622289,https://www.ujcidermill.com/,https://www.facebook.com/UJCiderMill,https://www.instagram.com/unclejohns_cidermill/,https://www.ujcidermill.com/,https://www.yelp.com/biz/uncle-johns-cider-mill-saint-johns,https://www.tripadvisor.com/Attraction_Review-g42672-d2357797,https://untappd.com/w/uncle-johns-hard-cider/3182,http://glintcap.org/uncle-johns/,https://shopciders.com/uncle_john_s_hard_cider,,MI-W-170
Vander Mill,Producer,Active,Grand Rapids,Michigan,USA,42.971697,-85.630719,https://maps.google.com/?cid=6214407049389872858,http://vandermill.com/,https://www.facebook.com/VanderMillGR,https://www.instagram.com/vandermill/,http://vandermill.com/,https://www.yelp.com/biz/vander-mill-grand-rapids-grand-rapids-5,https://www.tripadvisor.com/Restaurant_Review-g42256-d10325970,https://untappd.com/w/vander-mill/8388,http://glintcap.org/vander-mill/,https://shopciders.com/vander_mill,,MI-W-21166
Virtue Cider,Producer,Active,Fennville,Michigan,USA,42.57688,-86.15187,https://maps.google.com/?cid=8731167836057791034,http://www.virtuecider.com/,https://www.facebook.com/virtuecider,https://www.instagram.com/virtuecider/,http://www.virtuecider.com/,https://www.yelp.com/biz/virtue-farm-fennville,https://www.tripadvisor.com/Attraction_Review-g42198-d7159911,https://untappd.com/w/virtue-cider/24608,http://glintcap.org/virtue-cider/,https://shopciders.com/virtue_cider,,MI-W-21013
Westview Orchards & Winery,Producer,Active,Washington,Michigan,USA,42.772653,-83.018539,https://www.google.com/maps?cid=15618716970399132431,https://www.westviewproduce.com/,https://www.facebook.com/WestviewOrchards,https://www.instagram.com/westvieworchards/,https://www.westviewproduce.com/,https://www.yelp.com/biz/westview-orchards-and-winery-washington,https://www.tripadvisor.com/Attraction_Review-g42795-d6964251,https://untappd.com/w/westview-orchards/197804,https://glintcap.org/results/commercial/medalists/westview-orchards-winery/,,,
Royal Farms,Producer,Active,Ellsworth,Michigan,USA,45.1851624,-85.3457517,https://maps.google.com/?cid=16521367992885788504,https://www.royalfarmsinc.com/,https://www.facebook.com/royalfarmsinc/,https://www.instagram.com/royalfarmsinc/,https://www.royalfarmsinc.com/,https://www.yelp.com/biz/royal-farms-ellsworth,https://www.tripadvisor.com/Attraction_Review-g42176-d7797414,https://untappd.com/w/royal-farms-farm-market-and-winery/132513,,,,MI-W-15166
2 Fools Cider,Producer,Active,Naperville,Illinois,USA,41.775847,-88.188785,https://maps.google.com/?cid=11923952537651633618,http://www.2foolscider.com/,https://www.facebook.com/2FoolsCider/,https://www.instagram.com/2foolscider/,http://www.2foolscider.com/,https://www.yelp.com/biz/2-fools-cider-naperville,,https://untappd.com/w/2-fools-cider/308673,https://glintcap.org/2-fools-cider/,https://shopciders.com/2_fools_cider,,IL-W-21026
2 Towns Ciderhouse,Producer,Active,Corvallis,Oregon,USA,44.563505,-123.226185,https://maps.google.com/?cid=10429935694700508047,http://www.2townsciderhouse.com/,,https://www.instagram.com/2townscider/,http://www.2townsciderhouse.com/,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975,https://glintcap.org/2-towns-ciderhouse/,https://shopciders.com/2_towns_ciderhouse,,OR-W-15273
3 Daughters Brewing,Producer,Active,St. Petersburg,Florida,USA,27.769051,-82.662705,https://maps.google.com/?cid=5591277001854287566,http://3dbrewing.com/,,https://www.instagram.com/3daughtersbrewing/,http://3dbrewing.com/,https://www.yelp.com/biz/3-daughters-brewing-st-petersburg,https://www.tripadvisor.com/Attraction_Review-g34607-d5579463,https://untappd.com/w/3-daughters-brewing/96120,,,,
Old Snapper's Hard Cider,Producer,Active,Erie,Pennsylvania,USA,42.144063,-79.967932,https://maps.google.com/?cid=15280001282992311542,http://6milecellars.com/,https://www.facebook.com/OldSnapperHardCider/,https://www.instagram.com/6milewines/,http://6milecellars.com/,https://www.yelp.com/biz/6-mile-cellars-erie,https://www.tripadvisor.com/Attraction_Review-g52607-d3579319,https://untappd.com/w/6-mile-cellars/138134,,,6 Mile Cellars,PA-W-15111
10 Barrel Brewing,Producer,Active,Bend,Oregon,USA,44.056406,-121.328457,https://maps.google.com/?cid=16062015194172641850,http://www.10barrel.com/,,https://www.instagram.com/10barrelbrewing/,http://www.10barrel.com/,https://www.yelp.com/biz/10-barrel-brewing-bend,https://www.tripadvisor.com/Restaurant_Review-g51766-d1873091,https://untappd.com/w/10-barrel-brewing-co/3436,,,,OR-W-15357
101 Cider House,Producer,Active,Westlake Village,California,USA,34.154101,-118.802575,https://maps.google.com/?cid=882000157268295010,,https://www.facebook.com/101cider,https://www.instagram.com/101cider/,https://www.instagram.com/101cider/,http://www.yelp.com/biz/101-cider-house-westlake-village,,https://untappd.com/w/101-cider-house/198367,http://glintcap.org/101-cider-house/,https://shopciders.com/101_cider_house,,CA-W-22964
1859 Cider Co.,Producer,Active,Salem,Oregon,USA,44.942138,-123.03865,https://maps.google.com/?cid=16612942070263820161,https://www.divinedistillers.com/1859-cider/,,https://www.instagram.com/1859_cider_co/,https://www.divinedistillers.com/1859-cider/,https://www.yelp.com/biz/1859-cider-co-salem-2,https://www.tripadvisor.com/Restaurant_Review-g52053-d10805386,https://untappd.com/w/1859-cider-company/278728,,,,OR-W-21152
1911 Established,Producer,Active,Marietta,New York,USA,42.903744,-76.22158,https://maps.google.com/?cid=13706571465768596510,http://1911established.com/,,https://www.instagram.com/1911established/,http://1911established.com/,https://www.yelp.com/biz/beak-and-skiff-apple-orchards-lafayette,https://www.tripadvisor.com/Attraction_Review-g48013-d4954731,https://untappd.com/w/beak-and-skiff-apple-orchards/123121,https://glintcap.org/results/commercial/medalists/1911-established/,https://shopciders.com/1911_established,,NY-W-297
Aaron Burr Cider,Producer,Active,Wurtsboro,New York,USA,41.581952,-74.481453,https://goo.gl/maps/y6i8p3ozkmZvNCoM7,http://www.aaronburrcider.com/,https://www.facebook.com/TheCidery/,https://www.instagram.com/aaronburrcider/,http://www.aaronburrcider.com/,,,https://untappd.com/w/aaron-burr-cidery/42127,,,,NY-W-21092
Bone Sack Cider & Beer,Producer,Active,St. Cloud,Florida,USA,28.2488018,-81.287616,https://www.google.com/maps?cid=923030575168591540,,https://www.facebook.com/BoneSackCiderBeer/,,https://www.facebook.com/BoneSackCiderBeer/,https://www.yelp.com/biz/bone-sack-cider-and-beer-st-cloud,,https://untappd.com/v/bone-sack-cider-company/10482178,,,War Hammer,FL-W-21127
ADK Hard Cider,Producer,Active,Plattsburgh,New York,USA,44.74329,-73.425373,https://maps.google.com/?cid=1339407453107369633,http://www.adirondackcider.com/,,https://www.instagram.com/adkhardcider/,http://www.adirondackcider.com/,https://www.yelp.com/biz/elfs-farm-winery-and-cider-mill-plattsburgh,https://www.tripadvisor.com/Attraction_Review-g48411-d4313423,https://untappd.com/w/adk-hard-cider/134353,,,,NY-W-15157
AeppelTreow Winery & Distillery,Producer,Active,Burlington,Wisconsin,USA,42.642658,-88.160186,https://maps.google.com/?cid=14330457100802755750,http://aeppeltreow.com/,https://www.facebook.com/Aeppeltreow.Ciders/,,http://aeppeltreow.com/,https://www.yelp.com/biz/aeppeltreow-winery-burlington,https://www.tripadvisor.com/Attraction_Review-g59742-d8355389,https://untappd.com/w/aeppeltreow-winery-and-distillery/5397,http://glintcap.org/aeppeltreow-winery-distillery/,https://shopciders.com/aeppeltreow_winery,,WI-W-78
After Harvest Cider Company,Producer,Active,Acton,Maine,USA,43.529448,-70.908862,https://maps.google.com/?cid=16084855948063898952,http://afterharvestcider.com/,,https://www.instagram.com/afterharvestciderco/,http://afterharvestcider.com/,,,https://untappd.com/w/after-harvest-cider-company/403903,,,,ME-W-21027
Aftermath Cidery & Winery,Producer,Active,Valparaiso,Indiana,USA,41.4683935,-87.0611285,https://www.google.com/maps?cid=8773614868876999845,http://www.aftermathcidery.com/,https://www.facebook.com/AftermathCideryWinery1/,https://www.instagram.com/aftermathcidery/,http://www.aftermathcidery.com/,https://www.yelp.com/biz/aftermath-cidery-and-winery-valparaiso,https://www.tripadvisor.com/Restaurant_Review-g37594-d12620824,https://untappd.com/w/aftermath-cidery-winery/267403,,,,IN-W-21022
Agrestic Ferments,Producer,Active,Forestville,California,USA,38.46712,-122.878535,https://goo.gl/maps/jAGGaRpwtkD2,,https://www.facebook.com/AgresticCider/,,https://www.facebook.com/AgresticCider/,,,https://untappd.com/w/agrestic-cider/221909,,,,
Albemarle CiderWorks,Producer,Active,North Garden,Virginia,USA,37.966531,-78.650136,https://maps.google.com/?cid=18144857979395006290,http://www.albemarleciderworks.com/,https://www.facebook.com/AlbCiderWorks/,https://www.instagram.com/albciderworks/,http://www.albemarleciderworks.com/,http://www.yelp.com/biz/albemarle-ciderworks-north-garden,http://www.tripadvisor.com/Attraction_Review-g58029-d1632465,https://untappd.com/w/albemarle-ciderworks/17761,http://glintcap.org/albemarle-ciderworks/,https://shopciders.com/albemarle_ciderworks,,VA-W-15111
Alpenfire Cider,Producer,Active,Port Townsend,Washington,USA,48.082401,-122.87609,https://maps.google.com/?cid=13194604853315575065,http://alpenfirecider.com/,,https://www.instagram.com/alpenfirecider/,http://alpenfirecider.com/,http://www.yelp.com/biz/alpenfire-cider-and-orchard-port-townsend,,https://untappd.com/w/alpenfire-cider/12510,http://glintcap.org/alpenfire-cider/,https://shopciders.com/alpenfire_orchards_llc,,WA-W-15331
Ambrosia Orchard,Producer,Active,Hoagland,Indiana,USA,40.953615,-85.064073,https://maps.google.com/?cid=1903288370342884796,https://www.ambrosiaorchardfw.com/,https://www.facebook.com/ambrosiaorchardfw,https://www.instagram.com/ambrosiaorchardfw/,https://www.ambrosiaorchardfw.com/,https://www.yelp.com/biz/ambrosia-orchard-hoagland,,https://untappd.com/w/ambrosia-orchard/402458,https://glintcap.org/ambrosia-orchard-cidery-and-meadery/,https://shopciders.com/ambrosia_orchard,,IN-W-21052
Angry Orchard,Producer,Active,Walden,New York,USA,41.587128,-74.221692,https://maps.google.com/?cid=17467507983407382578,https://www.angryorchard.com/,https://www.facebook.com/AngryOrchard/,https://www.instagram.com/angryorchard/,https://www.angryorchard.com/,https://www.yelp.com/biz/angry-orchard-walden-2,https://www.tripadvisor.com/Attraction_Review-g48788-d10266026,https://untappd.com/w/angry-orchard-cider-company/16455,https://glintcap.org/results/commercial/medalists/angry-orchard/,,,NY-W-21105
Anna's Cider,Producer,Active,Santa Paula,California,USA,34.352867,-119.063807,https://maps.google.com/?cid=6245729611284225450,https://annascider.com/,https://www.facebook.com/annascider,https://www.instagram.com/annascider/,https://annascider.com/,https://www.yelp.com/biz/anna-s-cider-santa-paula,,https://untappd.com/w/annas-cider/369723,,,,CA-W-23374
ANXO Cider,Producer,Active,Washington,District of Columbia,USA,38.956577,-77.022874,https://maps.google.com/?cid=10966962293642727498,https://store.anxodc.com/,https://www.facebook.com/ANXOcider,https://www.instagram.com/anxodistrict/,https://store.anxodc.com/,https://www.yelp.com/biz/anxo-cidery-and-tasting-room-washington,https://www.tripadvisor.com/Restaurant_Review-g28970-d18923653,https://untappd.com/ANXOCidery,https://glintcap.org/results/commercial/medalists/anxo-cider/,https://shopciders.com/anxo_cider,,DC-W-21010
Appalachian Mountain Brewery,Producer,Active,Boone,North Carolina,USA,36.203368,-81.668439,https://maps.google.com/?cid=5564632093346928631,http://appalachianmountainbrewery.com/,,,http://appalachianmountainbrewery.com/,https://www.yelp.com/biz/appalachian-mountain-brewery-boone,https://www.tripadvisor.com/Attraction_Review-g48975-d4185372,https://untappd.com/w/appalachian-mountain-cidery/199566,,,,NC-W-21053
Apple Knocker Hard Cider,Producer,Active,Cobden,Illinois,USA,37.560606,-89.190211,https://maps.google.com/?cid=449616614392139133,http://www.owlcreekvineyard.com/,https://www.facebook.com/OwlCreekVineyard/,,http://www.owlcreekvineyard.com/,https://www.yelp.com/biz/owl-creek-vineyard-cobden,https://www.tripadvisor.com/Attraction_Review-g35826-d1771552,https://untappd.com/w/apple-knocker-cider/255409,http://glintcap.org/apple-knocker-hard-cider/,,Owl Creek Vineyard,IL-W-47
Apple Outlaw,Producer,Active,Jacksonville,Oregon,USA,42.135329,-123.239648,https://maps.google.com/?cid=5850813650004409160,http://www.appleoutlaw.com/,https://www.facebook.com/appleoutlaw/,https://www.instagram.com/appleoutlaw/,http://www.appleoutlaw.com/,,,https://untappd.com/w/apple-outlaw-cider/167265,http://glintcap.org/apple-outlaw/,,,OR-W-21085
Apple Valley Cider Company,Producer,Active,Penrose,Colorado,USA,38.425243,-105.026257,https://maps.google.com/?cid=8798456079688966999,http://www.applevalleycider.com/,,,http://www.applevalleycider.com/,,,https://untappd.com/w/apple-valley-cider-company/382129,https://glintcap.org/apple-valley-cider-company/,,,CO-W-21082
AppleGarden Farm,Producer,Active,Petaluma,California,USA,38.241845,-122.900125,https://maps.google.com/?cid=15341316873000175535,http://applegardenfarm.com/,https://www.facebook.com/AppleGardenFarm/,,http://applegardenfarm.com/,https://www.yelp.com/biz/applegarden-farm-cider-mill-tomales,,https://untappd.com/w/applegarden-farm/34411,,,,CA-W-20329
Applewood Winery,Producer,Active,Warwick,New York,USA,41.294638,-74.309879,https://maps.google.com/?cid=4604860385068163663,http://applewoodwinery.com/,,https://www.instagram.com/applewoodwinery/,http://applewoodwinery.com/,https://www.yelp.com/biz/applewood-winery-warwick,https://www.tripadvisor.com/Attraction_Review-g48804-d3494034,https://untappd.com/w/applewood-winery/41515,,,,
Argus Cidery,Producer,Active,Austin,Texas,USA,30.1755719,-97.7833058,https://www.google.com/maps?cid=391277987574889426,http://www.arguscidery.com/,https://www.facebook.com/arguscidery,https://www.instagram.com/arguscidery/,http://www.arguscidery.com/,,,https://untappd.com/w/argus-cidery/10075,,,,TX-W-15211
Arsenal Cider House,Producer,Active,Pittsburgh,Pennsylvania,USA,40.465108,-79.96092,https://www.google.com/maps?cid=3302243150360255083,http://www.arsenalciderhouse.com/,,https://www.instagram.com/arsenalcider/,http://www.arsenalciderhouse.com/,https://www.yelp.com/biz/arsenal-cider-house-and-wine-cellar-pittsburgh,https://www.tripadvisor.com/Attraction_Review-g53449-d4558019,https://untappd.com/w/arsenal-cider-house/12282,http://glintcap.org/arsenal-cider-house/,https://shopciders.com/arsenal_cider_house,,
Art+Science Winery,Producer,Active,Sheridan,Oregon,USA,45.090707,-123.447145,https://maps.google.com/?cid=4459649670680406192,http://www.roshamboartfarm.com/wine/,,https://www.instagram.com/art_science_cider_wine/,http://www.roshamboartfarm.com/wine/,,,https://untappd.com/w/art-and-science/220656,,https://shopciders.com/art_science_llc,,
